chr6	13920926
chr6	13921016
chr6	13924160
chr6	13925892
chr6	13926102
chr6	13926746
chr6	13927024
chr6	13927418
chr6	13927711
chr6	13927729
chr6	13929502
chr6	13931823
chr6	13931851
chr6	13932230
chr6	13933115
chr6	13933410
chr6	13934488
chr6	13934527
chr6	13934597
chr6	13935425
chr6	13935790
chr6	13936147
chr6	13937415
chr6	13938080
chr6	13938783
chr6	13939186
chr6	13939236
chr6	13942831
chr6	13943955
chr6	13947292
chr6	13949295
chr6	13951510
chr6	13952363
chr6	13952482
chr6	13952786
chr6	13952792
chr6	13952853
chr6	13954632
chr6	13956383
chr6	13956644
chr6	13957692
chr6	13958385
chr6	13958490
chr6	13959408
chr6	13960819
chr6	13961545
chr6	13962457
chr6	13963098
chr6	13963283
chr6	13964631
chr6	13965079
chr6	13966382
chr6	13966523
chr6	13966774
chr6	13966900
chr6	13967065
chr6	13967120
chr6	13968080
chr6	13968289
chr6	13969423
chr6	13969728
chr6	13969890
chr6	13970263
chr6	13971736
chr6	13971889
chr6	13973249
chr6	13975256
chr6	13975670
chr6	13976969
chr6	13978275
chr6	13978618
chr6	13978837
chr6	13978854
chr6	13979526
chr6	13980527
chr6	13980995
chr6	13982252
chr6	13982416
chr6	13982481
chr6	13982662
chr6	13984149
chr6	13984473
chr6	13985211
chr6	13986255
chr6	13988750
chr6	13988925
chr6	13989106
chr6	13989530
chr6	13989532
chr6	13989666
chr6	13989877
chr6	13990076
chr6	13990208
chr6	13990267
chr6	13990330
chr6	13990446
chr6	13990605
chr6	13990686
chr6	13990804
chr6	13990834
chr6	13990862
chr6	13990890
chr6	13991103
chr6	13991580
chr6	13991638
chr6	13991690
chr6	13992056
chr6	13992095
chr6	13992431
chr6	13992789
chr6	13992822
chr6	13993085
chr6	13993312
chr6	13993326
chr6	13993329
chr6	13993763
chr6	13993985
chr6	13994402
chr6	13995001
chr6	13995112
chr6	13995460
chr6	13995770
chr6	13996432
chr6	13997217
chr6	13999115
chr6	13999545
chr6	13999586
chr6	14000202
chr6	14000436
chr6	14001371
chr6	14001952
chr6	14002811
chr6	14003276
chr6	14003598
chr6	14003713
chr6	14003962
chr6	14004281
chr6	14004741
chr6	14004979
chr6	14006021
chr6	14006238
chr6	14006530
chr6	14007050
chr6	14007798
chr6	14007861
chr6	14010519
chr6	14011878
chr6	14012999
chr6	14014793
chr6	14015682
chr6	14017163
chr6	14018577
chr6	14019947
chr6	14022663
chr6	14024090
chr6	14024538
chr6	14025399
chr6	14027041
chr6	14027101
chr6	14030470
chr6	14033484
chr6	14033729
chr6	14033856
chr6	14034187
chr6	14034986
chr6	14036774
chr6	14038231
chr6	14041393
chr6	14044568
chr6	14044928
chr6	14056289
chr6	14084459
chr6	14084474
chr6	14118582
chr6	14146473
chr6	14166829
chr6	14183300
chr6	14183302
chr6	14206989
chr6	14207780
chr6	14208019
chr6	14209845
chr6	14210055
chr6	14210419
chr6	14210463
chr6	14210755
chr6	14211252
chr6	14214123
chr6	14215149
chr6	14216919
chr6	14219363
chr6	14223103
chr6	14223719
chr6	14224978
chr6	14227480
chr6	14230545
chr6	14230767
chr6	14231676
chr6	14240389
chr6	14249646
chr6	14252137
chr6	14260171
chr6	14268073
chr6	14268178
chr6	14268213
chr6	14268324
chr6	14268569
chr6	14270862
chr6	14272410
chr6	14276691
chr6	14276768
chr6	14278169
chr6	14278200
chr6	14278639
chr6	14279351
chr6	14282023
chr6	14282543
chr6	14283868
chr6	14289082
chr6	14290002
chr6	14290024
chr6	14295178
chr6	14296218
chr6	14296350
chr6	14296814
